,price,area,locality,bedroom_num,bathroom_num,balcony_num
694,110.0,700,Vashi,2,1,0
695,150.0,900,Vashi,2,2,0
696,200.0,900,Sanpada,2,2,0
697,150.0,1250,Hiranandani Estates,3,3,0
698,63.0,710,Thane,1,2,0
699,62.0,550,Mira Road,1,2,0
700,110.0,900,Mira Road,2,2,0
701,199.0,1025,Ghatkopar,2,2,0
702,99.0,525,Andheri,1,1,0
703,27.5,580,Nala Sopara,1,1,0
704,30.5,585,Nala Sopara,1,1,0
705,25.0,550,Nala Sopara,1,2,0
706,39.0,715,Dombivali,1,2,0
707,110.0,1000,Thane,2,2,0
708,100.0,920,Kurla,2,2,0
709,195.0,1270,Chembur,2,2,0
710,350.0,1400,Chembur,2,2,0
711,39.5,610,Kharghar,1,2,0
712,180.0,650,Chembur,2,2,0
713,289.0,1500,Chembur,3,2,0
714,130.0,550,Chembur,1,1,0
715,130.0,850,Chembur,1,1,0
716,150.0,650,Chembur,1,1,0
717,150.0,800,Chembur,1,1,0
718,140.0,750,Kurla,2,2,0
719,550.0,3000,Powai,4,4,0
720,361.0,1500,Powai,3,3,0
721,59.5,710,Mira Road,1,2,0
722,110.0,1112,Ulwe,2,2,0
723,95.0,1065,Ulwe,2,2,0
724,90.0,600,Thane,1,2,0
725,75.0,600,Kalwa,1,1,0
726,175.0,1225,Kharghar,2,2,0
727,45.0,600,Kalwa,1,2,0
728,136.0,1044,Bhayandar,2,2,0
729,94.0,1050,Bhayandar,2,2,0
730,75.0,1100,Kalyan,2,2,0
731,57.0,710,Thakurli,1,1,0
732,190.0,700,Andheri,2,2,0
733,167.0,1100,Mulund,2,2,0
734,150.0,1000,Koper Khairane,2,2,0
735,215.0,1190,Mulund,3,3,0
736,60.0,550,Goregaon,1,1,0
737,54.0,630,Panvel,1,1,0
738,55.0,544,Goregaon,1,1,0
739,380.0,1600,Andheri,3,3,0
740,118.0,705,Bhayandar,2,2,0
741,85.0,495,Bhayandar,1,1,0
742,118.0,705,Bhayandar,2,2,0
743,100.0,1250,Kharghar,2,2,0
744,91.0,1050,Kharghar,2,2,0
745,117.0,630,Bhayandar,2,2,0
746,475.0,2500,Chembur,4,4,0
747,45.0,890,Naigaon,2,2,0
748,59.0,450,Sion,1,1,0
749,115.0,1012,Panvel,2,2,0
750,290.0,1800,Vashi,3,3,0
751,85.0,800,Goregaon,2,2,0
752,210.0,1150,Kanjurmarg,2,2,0
753,380.0,2000,Kanjurmarg,3,3,0
754,225.0,1150,Kanjurmarg,2,2,0
755,130.0,750,Kanjurmarg,2,2,0
756,235.0,1250,Kanjurmarg,2,2,0
757,230.0,900,Borivali,2,2,0
758,36.0,650,Vasai,1,1,0
759,75.0,650,Kharghar,1,2,0
760,95.0,650,Kharghar,2,2,0
761,175.0,1030,Kharghar,3,3,0
762,165.0,1020,Kharghar,2,2,0
763,236.0,1750,Kharghar,4,3,0
764,45.0,450,Kharghar,1,2,0
765,155.0,1400,Kharghar,4,3,0
766,82.0,756,Kharghar,2,2,0
767,138.0,1074,Mira Road,2,2,0
768,81.5,950,Mira Road,2,2,0
769,220.0,868,Ghatkopar,2,2,0
770,220.0,1175,Malad,2,2,0
771,105.0,800,Kandivali,1,1,0
772,90.0,650,Kandivali,1,2,0
773,375.0,1500,Andheri,3,3,0
774,211.0,1435,Goregaon,3,2,0
775,211.0,1435,Goregaon,3,2,0
776,72.47,711,Bhayandar,1,2,0
777,235.0,868,Ghatkopar,2,2,0
778,120.0,1150,Kharghar,2,2,0
779,29.0,625,Badlapur,1,2,0
780,165.0,980,Kandivali,2,2,0
781,138.0,1074,Mira Road,2,2,0
782,105.0,1125,Mira Road,2,2,0
783,65.0,758,Dombivli,1,2,0
784,20.8,590,Ambernath,1,2,0
785,185.0,730,Borivali,2,2,0
786,110.0,984,Mira Road,2,2,0
787,88.0,1100,Kharghar,2,2,0
788,69.0,705,Mira Road,1,2,0
789,90.0,965,Mira Road,2,2,0
790,109.0,1071,Mira Road,2,2,0
791,96.0,1105,Mira Road,2,2,0
792,85.0,650,Seawoods,1,1,0
793,65.0,770,Mira Road,1,2,0
794,130.0,950,Seawoods,2,2,0
795,77.0,795,Mira Road,1,2,0
796,120.0,1289,Mira Road,2,2,0
797,57.0,600,Kamothe,1,1,0
798,325.0,3000,Kalyan,5,4,0
799,800.0,3800,Powai,4,3,0
800,350.0,1680,Kandivali,3,3,0
801,100.0,525,Kandivali,1,1,0
802,105.0,735,Kandivali,1,2,0
803,24.0,570,other,1,1,0
804,98.0,670,Mira Road,2,2,0
805,157.88,1611,Mira Road,3,3,0
806,113.78,1161,Mira Road,2,2,0
807,65.0,1000,Kalyan,2,2,0
808,61.65,685,Bhayandar,1,2,0
809,1300.0,2400,Thane,3,3,0
810,51.0,625,Kalyan,1,1,0
811,848.0,2300,Dadar,3,4,0
812,239.0,1670,Thane,3,3,0
813,55.0,605,Bhayandar,1,1,0
814,19.5,505,Bhiwandi,1,1,0
815,575.0,3400,Mulund,4,4,0
816,118.0,1125,Thane,2,2,0
817,23.5,615,Bhiwandi,1,2,0
818,207.0,1150,Mulund,2,2,0
819,24.0,615,Bhiwandi,1,2,0
820,85.0,900,Thane,2,2,0
821,220.0,1150,Nahur,2,2,0
822,410.0,2400,Thane,4,4,0
823,23.5,600,Bhiwandi,1,2,0
824,23.0,590,Bhiwandi,1,2,0
825,23.0,590,Bhiwandi,1,2,0
826,22.0,575,Bhiwandi,1,1,0
827,22.0,575,Bhiwandi,1,1,0
828,85.0,900,Thane,2,2,0
829,220.0,1150,Nahur,2,2,0
830,410.0,2400,Thane,4,4,0
831,23.5,600,Bhiwandi,1,2,0
832,23.0,590,Bhiwandi,1,2,0
833,23.0,590,Bhiwandi,1,2,0
834,22.0,575,Bhiwandi,1,1,0
835,22.0,575,Bhiwandi,1,1,0
836,20.5,535,Bhiwandi,1,1,0
837,915.0,2500,Dadar,3,4,0
838,20.5,530,Bhiwandi,1,1,0
839,251.92,1485,Mulund,3,3,0
840,69.97,456,Mira Road,1,2,0
841,53.0,890,Taloja,2,2,0
842,195.0,945,Ghatkopar,2,2,0
843,69.99,747,Mira Road,1,2,0
844,70.86,729,Bhayandar,1,2,0
845,59.06,715,Mira Road,1,2,0
846,63.75,425,Mira Road,1,2,0
847,115.0,600,Mulund,1,2,0
848,125.0,710,Wadala,2,2,0
849,212.0,1150,Mulund,2,2,0
850,165.0,1350,Koper Khairane,2,2,0
851,165.0,985,Mulund,2,2,0
852,265.0,1200,Ghatkopar,3,2,0
853,385.0,1690,Thane,3,3,0
854,122.0,975,Mira Road,2,2,0
855,280.0,1625,Mulund,3,3,0
856,159.0,1020,Ghatkopar,2,2,0
857,105.0,635,Mulund,1,1,0
858,210.0,1335,Mulund,2,2,0
859,98.0,645,Ghatkopar,1,2,0
860,53.0,700,Taloja,1,2,0
861,151.0,760,Ghansoli,2,2,0
862,450.0,1800,Andheri,3,3,0
863,120.0,695,Ghansoli,1,1,0
864,85.0,591,Koper Khairane,1,1,0
865,135.0,950,Koper Khairane,2,2,0
866,135.0,980,Koper Khairane,2,2,0
867,135.0,805,Koper Khairane,2,2,0
868,39.0,670,Taloja,1,1,0
869,50.0,520,Mira Road,1,2,0
870,150.0,750,Kandivali,2,2,0
871,150.0,750,Bhandup,2,2,0
872,95.0,790,Koper Khairane,1,1,0
873,85.0,500,Bhandup,1,2,0
874,135.0,720,Bhandup,2,2,0
875,95.0,615,Mulund,1,2,0
876,137.0,1150,Kharghar,2,2,0
877,210.0,1145,Mulund,2,2,0
878,160.0,1075,Mulund,2,2,0
879,250.0,1601,Koper Khairane,3,2,0
880,250.0,1601,Koper Khairane,3,2,0
881,125.0,710,Koper Khairane,2,2,0
882,160.0,1055,Mulund,2,2,0
883,100.0,1124,Kalyan,2,2,0
884,91.0,1000,Bhayandar,2,2,0
885,53.0,700,Kalyan,1,1,0
886,66.89,735,Bhayandar,1,2,0
887,32.0,780,Rasayani,2,2,0
888,49.0,560,Panvel,1,2,0
889,85.0,1116,Kalyan,2,2,0
890,65.5,1200,Karjat,2,2,0
891,162.46,700,Chembur,2,2,0
892,80.0,1150,Kalyan,2,2,0
893,900.0,1600,Tardeo,3,4,0
894,74.0,1170,Taloja,2,2,0
895,76.14,470,Mira Road,1,2,0
896,90.0,1060,Kalyan,2,2,0
897,90.0,1120,Kalyan,2,2,0
898,48.0,715,Taloja,1,1,0
899,205.0,1090,Kandivali,2,2,0
900,28.53,880,Ambernath,2,2,0
901,200.0,758,Kandivali,2,2,0
902,205.0,757,Kandivali,2,2,0
903,260.0,915,Kandivali,2,2,0
904,260.0,915,Kandivali,2,2,0
905,69.7,385,Bhayandar,1,2,0
906,100.0,1205,Kalyan,2,2,0
907,320.0,1400,Kandivali,3,3,0
908,60.0,930,Dombivli,2,1,0
909,67.5,910,Dombivli,2,1,0
910,93.0,1305,Dombivli,3,2,0
911,73.0,775,Dombivli,2,1,0
912,115.0,1630,Kalyan,3,3,0
913,250.0,900,Mulund,3,2,0
914,155.0,850,Mulund,2,2,0
915,270.0,1480,Mulund,3,3,0
916,37.0,925,Badlapur,2,1,0
917,78.0,764,Goregaon,2,2,0
918,52.0,535,Goregaon,1,1,0
919,30.0,345,Goregaon,1,1,0
920,65.0,535,Goregaon,1,1,0
921,29.0,344,Goregaon,1,1,0
922,75.0,764,Goregaon,2,2,0
923,57.0,785,Goregaon,2,2,0
924,70.0,710,Goregaon,1,1,0
925,95.0,910,Thane,2,2,0
926,112.0,1050,Thane,2,2,0
927,990.0,3030,Deonar,4,5,0
928,129.0,1028,Mulund,2,2,0
929,184.0,500,Powai,1,2,0
930,950.0,2590,Deonar,4,5,0
931,123.0,482,Kandivali,1,1,0
932,720.0,2185,Deonar,3,4,0
933,98.0,1050,Mira Road,2,2,0
934,95.0,1145,Kalyan,2,2,0
935,100.44,620,Mira Road,2,2,0
936,281.0,680,Bandra,2,2,0
937,88.0,1150,Kalyan,2,2,0
938,23.12,670,Ambernath,1,2,0
939,23.12,690,Ambernath,1,2,0
940,86.0,1112,Kalyan,2,2,0
941,23.05,695,Ambernath,1,2,0
942,56.0,680,Kharghar,1,1,0
943,575.0,1123,Andheri,3,3,0
944,85.0,520,Malad,1,1,0
945,92.0,872,Mira Road,2,2,0
946,700.0,1848,Andheri,3,3,0
947,135.0,850,Thane,2,2,0
948,121.0,750,Kandivali,1,1,0
949,120.05,528,Kandivali,1,1,0
950,120.0,528,Kandivali,1,1,0
951,100.0,609,Kandivali,2,2,0
952,98.0,609,Kandivali,2,2,0
953,110.0,520,Malad,1,1,0
954,110.0,645,Kandivali,2,2,0
955,330.0,984,Kandivali,3,3,0
956,101.0,1105,Kalyan,2,2,0
957,26.5,635,other,1,2,0
958,65.0,650,Ulwe,1,1,0
959,200.0,985,Borivali,2,2,0
960,95.0,550,Dahisar,1,2,0
961,90.0,450,Borivali,1,2,0
962,120.0,580,Borivali,1,2,0
963,95.0,550,Dahisar,1,2,0
964,200.0,656,Borivali,2,2,0
965,39.0,650,Vasai,1,1,0
966,34.0,720,Vasai,1,1,0
967,150.0,650,Andheri,1,2,0
968,115.0,1150,Nerul,2,2,0
969,103.95,1155,Mira Road,2,2,0
970,55.0,525,Mira Road,1,1,0
971,82.0,1080,Kalyan,2,2,0
972,115.0,785,Thane,1,2,0
973,410.0,1094,Andheri,3,3,0
974,34.25,650,Kalyan,1,2,0
975,48.0,950,Kalyan,2,2,0
976,103.3,1050,Bhayandar,2,2,0
977,78.0,1035,Kalyan,2,2,0
978,37.0,458,Dombivali,1,2,0
979,55.0,555,Dombivali,2,2,0
980,64.0,686,Dombivali,2,2,0
981,37.0,458,Dombivali,1,1,0
982,52.0,604,Dombivali,1,2,0
983,40.0,568,Dombivali,1,1,0
984,38.0,458,Dombivali,1,1,0
985,35.0,458,Dombivali,1,1,0
986,40.0,568,Dombivali,1,1,0
987,80.0,1020,Kalyan,2,2,0
988,70.0,995,Kalyan,2,2,0
989,57.0,750,Mira Road,1,2,0
990,210.0,1000,Thane,2,2,0
991,135.0,1100,Thane,2,2,0
992,230.0,1300,Thane,2,2,0
993,350.0,2300,Thane,3,3,0
994,175.0,1200,Thane,2,2,0
995,188.0,1700,Thane,3,3,0
996,150.0,800,Thane,2,2,0
997,215.0,1350,Thane,3,3,0
998,109.0,659,Mira Road,2,2,0
999,108.0,659,Mira Road,2,2,0
1000,185.0,980,Mulund,2,2,0
1001,100.0,625,Mulund,1,2,0
1002,149.0,950,Mulund,2,2,0
1003,210.0,1125,Mulund,2,2,0
1004,47.5,940,Thane,2,2,0
1005,325.0,1759,Mulund,3,3,0
1006,140.0,1600,Kalyan,4,3,0
1007,350.0,2300,Thane,3,3,0
1008,175.0,1200,Thane,2,2,0
1009,188.0,1700,Thane,3,3,0
1010,150.0,800,Thane,2,2,0
1011,215.0,1350,Thane,3,3,0
1012,109.0,659,Mira Road,2,2,0
1013,108.0,659,Mira Road,2,2,0
1014,185.0,980,Mulund,2,2,0
1015,100.0,625,Mulund,1,2,0
1016,149.0,950,Mulund,2,2,0
1017,210.0,1125,Mulund,2,2,0
1018,47.5,940,Thane,2,2,0
1019,325.0,1759,Mulund,3,3,0
1020,140.0,1600,Kalyan,4,3,0
1021,64.5,650,Bhayandar,1,2,0
1022,320.0,1076,Andheri,3,3,0
1023,330.0,1092,Andheri,3,3,0
1024,187.0,1750,Kharghar,3,3,0
1025,280.0,1044,Andheri,3,2,0
1026,350.0,1308,Andheri,3,3,0
1027,350.0,1308,Andheri,3,3,0
1028,185.0,544,Ville Parle,1,2,0
1029,95.0,1025,Kharghar,2,2,0
1030,114.0,550,Borivali,1,1,0
1031,120.0,1335,Kalyan,3,3,0
1032,56.5,711,Kalyan,1,2,0
1033,65.0,735,Kalyan,1,2,0
1034,75.0,600,Kalwa,1,2,0
1035,210.0,1100,Vikhroli,2,1,0
1036,120.0,1450,Vasai,3,1,0
1037,45.0,650,Vasai,1,1,0
1038,422.0,1000,Chembur,3,3,0
1039,41.0,665,Vasai,1,1,0
1040,52.0,720,Vasai,1,2,0
1041,60.0,850,Vasai,2,2,0
1042,45.0,615,Vasai,1,2,0
1043,59.0,650,Kalyan,1,2,0
1044,265.0,1065,Andheri,2,2,0
1045,59.0,2450,Karjat,2,3,0
1046,25.0,500,Dombivali,1,1,0
1048,14.0,450,Dombivali,1,1,0
1049,70.0,980,Virar,2,1,0
1050,42.0,750,Virar,1,1,0
1051,42.0,750,Virar,1,1,0
1052,67.0,490,Thane,1,1,0
1053,330.0,1050,Lower Parel,2,2,0
1054,40.0,685,Kharghar,1,2,0
1055,36.5,675,Vasai,1,2,0
1056,41.0,740,Kharghar,1,2,0
1057,149.0,730,Mulund,2,2,0
1058,100.0,970,Dombivali,2,2,0
1059,104.0,404,Chembur,1,2,0
1060,102.0,560,Mulund,1,2,0
1061,50.0,1059,Taloja,2,2,0
1062,36.0,650,Taloja,1,1,0
1063,260.0,1292,Ghatkopar,2,2,0
1064,90.75,1130,Ulwe,2,2,0
1065,415.0,1400,Andheri,3,3,0
1066,285.0,1050,Andheri,2,2,0
1067,100.0,457,Ghatkopar,1,2,0
1068,1299.0,4500,Malad,5,5,0
1069,85.0,380,Jogeshwari,1,1,0
1070,260.0,940,Andheri,3,2,0
1071,33.0,679,Taloja,1,2,0
1072,33.0,679,Taloja,1,2,0
1073,72.0,1100,Panvel,2,2,0
1074,68.0,715,Mira Road,1,2,0
1075,67.0,650,Mira Road,1,2,0
1076,68.0,715,Mira Road,1,2,0
1077,68.0,715,Mira Road,1,2,0
1078,75.0,725,Mira Road,1,2,0
1079,58.0,711,Bhayandar,1,2,0
1080,58.0,620,Mira Road,1,2,0
1081,90.0,990,Mira Road,2,2,0
1082,92.0,540,Dahisar,1,1,0
1083,77.5,1089,Kalamboli,2,2,0
1084,82.0,1089,Kalamboli,2,2,0
1085,95.0,1240,Kalamboli,3,3,0
1086,125.0,1200,Ulwe,2,2,0
1087,65.0,920,Dombivli,2,1,0
1088,175.0,735,Andheri,2,2,0
1089,115.0,525,Andheri,1,2,0
1090,370.0,1400,Malad,3,3,0
1091,113.0,1100,Ulwe,2,2,0
1092,135.0,600,Byculla,1,2,0
1093,185.0,700,Byculla,2,2,0
1094,145.0,600,Mazagaon,1,2,0
1095,86.0,650,Kandivali,1,2,0
1096,194.0,1400,Goregaon,2,2,0
1097,125.0,1050,Thane,2,2,0
1098,184.42,1200,Malad,2,2,0
1099,180.0,1200,Malad,2,2,0
1100,165.52,1100,Malad,2,2,0
1101,112.0,885,Malad,2,2,0
1102,145.0,1015,Borivali,2,2,0
1103,39.0,1090,Ambernath,2,2,0
1104,690.0,1550,Lower Parel,3,3,0
1105,98.0,997,Mira Road,2,2,0
1106,80.0,747,Mira Road,1,2,0
1107,37.0,645,Ulwe,1,2,0
1108,250.0,935,Sion,3,4,0
1109,250.0,935,Sion,3,4,0
1110,250.0,935,Sion,3,4,0
1111,195.0,1149,Thane,3,3,0
1112,369.0,820,Sion,2,2,0
1113,84.0,535,Dahisar,1,1,0
1114,160.0,946,Thane,2,2,0
1115,800.0,2160,Matunga,3,4,0
1116,369.0,820,Sion,2,2,0
1117,1280.0,2000,Prabhadevi,4,3,0
1118,35.0,715,Ambernath,1,1,0
1119,690.0,1200,Lower Parel,3,2,0
1120,142.0,842,Thane,2,2,0
1121,110.0,360,Mahim,1,1,0
1122,37.5,1020,Ambernath,2,1,0
1123,290.0,750,Mahim,2,2,0
1124,350.0,900,Borivali,2,2,0
1125,350.0,900,Dadar,2,2,0
1126,32.5,858,Ambernath,2,1,0
1127,466.0,1151,Ville Parle,3,2,0
1128,55.9,602,Kasaradavali Thane,1,1,0
1129,45.9,625,Kasaradavali Thane,1,2,0
1130,41.05,625,Kasaradavali Thane,1,1,0
1131,61.9,905,Kasaradavali Thane,2,2,0
1132,45.0,632,Kasaradavali Thane,1,2,0
1133,68.0,905,Thane,2,2,0
1134,750.0,1800,Juhu,3,3,0
1135,1260.0,2600,Juhu,3,4,0
1136,1050.0,2500,Juhu,3,4,0
1137,2250.0,4500,Juhu,4,5,0
1138,770.0,1600,Juhu,3,3,0
1139,1550.0,3200,Juhu,6,6,0
1140,1350.0,2500,Juhu,3,4,0
1141,1050.0,2500,Vile Parle,4,5,0
1142,1750.0,3200,Juhu,5,5,0
1143,721.0,1600,Juhu,3,3,0
1144,1450.0,3000,Vile Parle,4,5,0
1145,720.0,1600,Juhu,3,3,0
1146,1056.0,2500,Juhu,4,5,0
1147,35.0,715,Ambernath,1,1,0
1148,690.0,1200,Lower Parel,3,2,0
1149,142.0,842,Thane,2,2,0
1150,110.0,360,Mahim,1,1,0
1151,37.5,1020,Ambernath,2,1,0
1152,290.0,750,Mahim,2,2,0
1153,350.0,900,Borivali,2,2,0
1154,350.0,900,Dadar,2,2,0
1155,32.5,858,Ambernath,2,1,0
1156,62.0,390,Thane,1,1,0
1157,96.0,624,Thane,1,2,0
1158,161.51,830,Thane,2,2,0
1159,29.0,650,Virar,1,2,0
1160,785.0,1900,Byculla,3,3,0
1161,32.89,620,Virar,1,2,0
1162,28.89,620,Virar,1,2,0
1163,27.89,620,Virar,1,2,0
1164,30.51,640,Virar,1,1,0
1165,27.99,620,Virar,1,2,0
1166,29.65,620,Virar,1,2,0
1167,59.99,1060,Ambernath,2,1,0
1168,40.0,976,Virar,2,2,0
1169,47.5,965,Virar,2,2,0
1170,25.0,665,Virar,1,2,0
1171,26.0,666,Virar,1,1,0
1172,37.0,975,Virar,2,1,0
1173,250.0,786,Jogeshwari,2,2,0
1174,173.0,1200,Kharghar,2,2,0
1175,190.0,856,Jogeshwari,2,2,0
1176,135.0,568,Jogeshwari,1,2,0
1177,186.0,746,Goregaon,2,2,0
1178,65.0,650,Mira Road,1,2,0
1179,92.52,975,Mira Road,2,2,0
1180,441.0,2886,Thane,4,4,0
1181,66.0,675,Mira Road,1,2,0
1182,318.0,2370,Thane,3,3,0
1183,84.0,620,Thane,1,2,0
1184,500.0,2400,Thane,4,4,0
1185,96.0,500,Jogeshwari,1,2,0
1186,345.0,1700,Vashi,3,3,0
1187,92.52,975,Mira Road,2,2,0
1188,441.0,2886,Thane,4,4,0
1189,66.0,675,Mira Road,1,2,0
1190,318.0,2370,Thane,3,3,0
1191,29.0,650,Virar,1,2,0
1192,785.0,1900,Byculla,3,3,0
1193,32.89,620,Virar,1,2,0
1194,28.89,620,Virar,1,2,0
1195,27.89,620,Virar,1,2,0
1196,30.51,640,Virar,1,1,0
1197,27.99,620,Virar,1,2,0
1198,29.65,620,Virar,1,2,0
1199,43.2,655,Karanjade,1,2,0
1200,28.55,640,Virar,1,2,0
1201,140.0,1650,Panvel,3,3,0
1202,99.0,514,Andheri,1,2,0
1203,24.99,595,Virar,1,1,0
1204,166.0,811,Dahisar,2,2,0
1205,30.75,650,Virar,1,2,0
1206,59.0,870,Virar,2,2,0
1207,65.0,610,Mira Road,1,2,0
1208,93.56,960,Mira Road,2,2,0
1209,70.0,750,Kharghar,1,2,0
1210,141.0,1240,Kharghar,2,2,0
1211,28.0,285,Mira Road,1,1,0
1212,63.0,757,Mira Road,2,2,0
1213,46.2,525,Mira Road,1,1,0
1214,49.16,565,Bhayandar,1,1,0
1215,60.2,757,Mira Road,2,2,0
1216,45.58,504,Mira Road,1,2,0
1217,46.3,525,Mira Road,1,1,0
1218,27.28,310,Mira Road,1,1,0
1219,46.3,525,Mira Road,1,1,0
1220,46.2,525,Mira Road,1,1,0
1221,49.16,565,Bhayandar,1,1,0
1222,48.9,540,Mira Road,1,1,0
1223,172.0,590,Andheri,2,2,0
1224,49.16,565,Bhayandar,1,1,0
1225,176.0,575,Andheri,2,2,0
1226,46.2,525,Mira Road,1,1,0
1227,46.2,525,Mira Road,1,1,0
1228,115.0,750,Airoli,1,1,0
1229,140.0,1250,Airoli,2,2,0
1230,195.0,1300,Airoli,2,2,0
1231,36.5,1040,Ambernath,2,1,0
1232,37.9,648,Shil Phata,1,2,0
1233,33.0,690,Nala Sopara,1,1,0
1234,29.0,630,Vasai,1,1,0
1235,57.0,1200,Nala Sopara,2,2,0
1236,55.0,900,Vasai,2,2,0
1237,48.0,300,Wadala,1,1,0
1238,37.0,690,Vasai,1,2,0
1239,33.0,650,Vasai,1,1,0
1240,33.0,650,Vasai,1,2,0
1241,35.0,690,Nala Sopara,1,2,0
1242,55.0,995,Nala Sopara,2,2,0
1243,33.34,610,Nala Sopara,1,2,0
1244,80.0,450,Vikhroli,1,2,0
1245,19.5,710,Palghar,1,2,0
1246,35.0,725,Vasai,1,2,0
1247,28.0,580,Vasai,1,2,0
1248,29.0,690,Virar,1,2,0
1249,47.5,950,Virar,3,2,0
1250,70.5,1250,Virar,2,2,0
1251,32.0,650,Virar,1,1,0
1252,32.0,650,Nalasopara,1,2,0
1253,55.0,1050,Vasai,2,2,0
1254,35.0,725,Vasai,1,2,0
1255,55.0,1070,Nalasopara,2,2,0
1256,50.5,1098,Nala Sopara,2,2,0
1257,32.5,650,Nala Sopara,1,1,0
1258,34.0,680,Nalasopara,1,2,0
1259,37.0,714,Nala Sopara,2,1,0
1260,265.0,880,Andheri,3,3,0
1261,106.0,351,Andheri,1,1,0
1262,204.0,681,Andheri,3,3,0
1263,204.0,681,Andheri,2,2,0
1264,134.0,449,Andheri,1,2,0
1265,145.0,1000,Vashi,2,2,0
1266,72.0,600,Mira Road,1,2,0
1267,45.0,600,Kalyan,1,2,0
1268,53.0,679,Kalyan,1,1,0
1269,60.0,713,Kalyan,1,1,0
1270,142.0,600,Chembur,2,2,0
1271,85.0,900,Airoli,1,2,0
1272,275.0,1100,Sion,3,3,0
1273,205.0,450,Dadar,1,1,0
1274,170.0,370,Parel,1,1,0
1275,40.0,300,Wadala,1,1,0
1276,45.0,325,Wadala,1,1,0
1277,45.0,325,Wadala,1,1,0
1278,86.0,678,Thane,2,2,0
1279,105.0,600,Thane,2,2,0
1280,74.0,459,Thane,1,2,0
1281,195.0,910,Thane,3,3,0
1282,42.0,341,Thane,1,1,0
1283,225.0,455,Matunga,1,2,0
1284,55.0,850,Dombivali,2,2,0
1285,33.0,900,other,2,2,0
1286,60.0,970,Virar,2,2,0
1287,325.0,2000,Vashi,4,3,0
1288,195.0,864,Santacruz,2,2,0
1289,160.0,572,Powai,2,2,0
1290,187.0,616,Andheri,2,2,0
1291,188.0,622,Andheri,2,2,0
1292,588.0,1477,Wadala,3,3,0
1293,186.0,614,Andheri,2,2,0
1294,415.0,1001,Wadala,3,3,0
1295,308.0,777,Wadala,2,2,0
1296,254.0,908,Powai,3,3,0
1297,518.0,1385,Wadala,3,3,0
1298,110.0,1200,Mira Road,2,2,0
1299,29.5,700,Vasai,1,2,0
1300,46.5,950,Vasai,2,2,0
1301,36.5,750,Vasai,1,2,0
1302,36.5,750,Vasai,1,2,0
1303,70.0,1650,Vasai,3,3,0
1304,120.0,2300,Vasai,5,4,0
1305,38.5,800,Vasai,2,2,0
1306,72.0,1550,Vasai,3,4,0
1307,33.0,700,Vasai,1,2,0
1308,55.0,1250,Vasai,2,2,0
1309,130.0,1100,Vasai,4,4,0
1310,100.0,1600,Vasai,3,4,0
1311,45.0,780,Vasai,1,2,0
1312,65.0,1074,Vasai,2,2,0
1313,55.0,750,Mira Road,1,2,0
1314,65.0,800,Bhayandar,1,2,0
1315,65.0,780,Mira Road,1,2,0
1316,77.5,1090,Mira Road,2,2,0
1317,135.0,1600,Mira Road,3,4,0
1318,90.0,1090,Mira Road,2,2,0
1319,78.5,1090,Mira Road,2,2,0
1320,115.0,1300,Mira Road,2,2,0
1321,200.0,2200,Mira Road,5,4,0
1322,141.1,1600,Mira Road,3,4,0
1323,100.0,1100,Mira Road,2,2,0
1324,69.0,785,Mira Road,1,2,0
1325,89.5,1040,Bhayandar,2,2,0
1326,185.0,2000,Bhayandar,4,4,0
1327,90.0,990,Bhayandar,2,2,0
1328,62.0,750,Bhayandar,1,2,0
1329,205.0,1665,Bhayandar,5,4,0
1330,140.0,1665,Bhayandar,3,3,0
1331,53.0,1050,Naigaon,2,2,0
1332,52.0,1074,Naigaon,2,2,0
1333,54.0,1100,Naigaon,2,2,0
1334,70.0,1350,Naigaon,3,3,0
1335,685.0,1500,Juhu,3,4,0
1336,1125.0,2400,Juhu,4,5,0
1337,725.0,1600,Juhu,3,3,0
1338,1475.0,2800,Juhu,4,5,0
1339,1075.0,2200,Juhu,3,4,0
1340,130.0,1650,Kharghar,3,3,0
1341,155.0,1650,Kharghar,3,3,0
1342,55.0,700,Kharghar,1,2,0
1343,80.0,1050,Kharghar,2,2,0
1344,115.0,1300,Kharghar,2,2,0
1345,117.0,1700,Kharghar,3,3,0
1346,95.0,1300,Kharghar,2,2,0
1347,250.0,3200,Kharghar,4,4,0
1348,115.0,2100,Kharghar,3,3,0
1349,85.0,1100,Kharghar,2,2,0
1350,55.0,700,Kharghar,1,2,0
1351,120.0,2000,Kharghar,3,3,0
1352,85.0,1100,Kharghar,2,2,0
1353,188.0,1235,Kharghar,2,2,0
1354,45.0,1100,Taloje,2,2,0
1355,53.0,1074,Naigaon,2,2,0
1356,36.5,750,Naigaon,1,2,0
1357,84.5,990,Bhayandar,2,2,0
1358,57.0,675,Bhayandar,1,2,0
1359,195.0,2266,Bhayandar,5,5,0
1360,145.0,1665,Bhayandar,4,4,0
1361,85.0,990,Bhayandar,2,2,0
1362,56.5,660,Bhayandar,1,2,0
1363,57.0,660,Bhayandar,1,2,0
1364,92.0,1100,Bhayandar,2,2,0
1365,64.5,800,Bhayandar,1,2,0
1366,102.0,1200,Bhayandar,2,2,0
1367,65.0,800,Bhayandar,1,2,0
1368,100.0,1074,Bhayandar,2,2,0
1369,93.5,1150,Bhayandar,2,2,0
1370,92.0,1200,Bhayandar,2,2,0
